name,datetime,tempmax,tempmin,temp,feelslike,precip,windspeed,winddir,sealevelpressure,cloudcover,season
cairo,2022-03-17,18.0,9.0,13.9,13.8,0.0,16.6,25.2,1023.6,0.0,Spring
cairo,2022-03-18,20.0,10.0,15.2,15.2,0.0,18.5,3.0,1021.7,18.3,Spring
cairo,2022-03-19,19.0,12.0,14.3,14.3,0.0,27.7,13.9,1020.4,37.9,Spring
cairo,2022-03-20,18.0,10.0,12.7,12.2,1.4,33.5,37.3,1018.6,58.0,Spring
cairo,2022-03-21,15.0,9.0,12.2,11.9,0.8,24.1,28.5,1015.6,72.9,Spring
cairo,2022-03-22,16.0,9.0,12.6,12.3,0.0,16.6,338.0,1016.5,60.3,Spring
cairo,2022-03-23,17.5,11.0,13.9,13.9,0.0,33.5,263.1,1017.0,33.1,Spring
cairo,2022-03-24,16.0,10.0,13.2,13.0,0.8,31.7,253.5,1017.5,49.7,Spring
cairo,2022-03-25,18.0,11.8,14.4,14.4,0.0,25.9,280.7,1021.1,27.4,Spring
cairo,2022-03-26,22.0,10.0,16.4,16.4,0.0,18.4,359.0,1025.8,1.7,Spring
cairo,2022-03-27,22.0,12.2,16.5,16.5,0.0,22.3,9.1,1026.7,10.8,Spring
cairo,2022-03-28,22.0,12.0,16.5,16.5,0.0,29.5,45.0,1024.9,17.6,Spring
cairo,2022-03-29,25.0,12.0,17.9,17.9,0.0,18.7,20.3,1017.0,13.7,Spring
cairo,2022-03-30,26.0,13.0,19.8,19.8,0.0,16.6,18.2,1015.5,0.0,Spring
cairo,2022-03-31,29.0,16.0,22.2,21.8,0.0,22.3,48.8,1015.4,19.7,Spring
cairo,2022-04-01,32.0,14.8,22.6,22.2,0.0,14.8,11.8,1013.5,28.8,Spring
cairo,2022-04-02,33.0,20.8,26.4,25.6,0.0,14.8,351.1,1012.6,32.9,Spring
cairo,2022-04-03,30.0,18.8,23.1,22.8,0.0,31.7,41.3,1014.9,15.4,Spring
cairo,2022-04-04,33.0,18.0,24.9,24.1,0.0,38.9,59.4,1015.6,27.0,Spring
cairo,2022-04-05,39.0,19.0,29.2,27.6,0.0,16.6,206.8,1012.6,6.3,Spring
cairo,2022-04-06,36.0,25.0,30.5,28.9,0.0,24.1,259.6,1012.3,21.2,Spring
cairo,2022-04-07,38.0,21.0,30.0,28.4,0.0,24.1,163.4,1012.4,10.5,Spring
cairo,2022-04-08,34.0,17.9,24.0,23.7,0.0,25.9,323.3,1012.8,9.9,Spring
cairo,2022-04-09,27.0,15.0,20.3,20.2,0.0,25.9,36.6,1013.7,22.2,Spring
cairo,2022-04-10,28.0,16.0,20.7,20.6,0.0,25.9,37.1,1012.0,56.7,Spring
cairo,2022-04-11,27.8,16.0,20.1,20.0,0.0,24.1,350.5,1013.1,2.3,Spring
cairo,2022-04-12,22.0,14.8,17.8,17.8,0.0,29.5,352.5,1016.0,17.5,Spring
cairo,2022-04-13,24.0,13.0,17.6,17.6,0.0,25.9,20.8,1014.4,21.7,Spring
cairo,2022-04-14,25.0,14.0,18.7,18.7,0.0,31.7,37.3,1014.5,10.9,Spring
cairo,2022-04-15,26.7,14.0,19.3,19.3,0.0,25.9,40.8,1014.0,24.0,Spring
cairo,2022-04-16,32.0,15.8,23.1,22.5,0.0,22.3,62.1,1011.8,12.8,Spring
cairo,2022-04-17,40.0,21.0,31.3,29.4,0.0,27.7,195.0,1005.6,15.4,Spring
cairo,2022-04-18,34.0,19.9,25.5,25.2,0.0,18.4,340.4,1007.3,23.3,Spring
cairo,2022-04-19,27.1,17.8,21.7,21.6,0.0,25.9,324.4,1013.2,8.6,Spring
cairo,2022-04-20,24.0,16.0,19.4,19.4,0.0,25.9,15.0,1016.9,34.2,Spring
cairo,2022-04-21,25.0,15.0,19.5,19.5,0.0,27.7,38.0,1015.3,44.2,Spring
cairo,2022-04-22,25.0,14.9,19.3,19.3,0.0,27.7,40.3,1011.9,56.0,Spring
cairo,2022-04-23,29.0,16.0,21.5,21.2,0.0,18.4,9.7,1008.6,34.4,Spring
cairo,2022-04-24,30.0,16.0,22.6,22.3,0.0,20.5,347.4,1008.6,5.0,Spring
cairo,2022-04-25,31.0,18.0,23.7,23.4,0.0,27.7,11.3,1010.0,19.1,Spring
cairo,2022-04-26,32.0,19.0,24.4,23.9,0.0,25.9,30.4,1010.7,39.4,Spring
cairo,2022-04-27,31.0,17.0,23.2,22.8,0.0,25.9,34.4,1011.1,0.0,Spring
cairo,2022-04-28,31.0,17.0,24.0,23.4,0.0,20.5,42.9,1010.2,0.8,Spring
cairo,2022-04-29,36.0,18.0,28.4,26.9,0.0,24.1,57.5,1006.6,51.8,Spring
cairo,2022-04-30,30.1,21.1,26.7,26.0,0.0,25.9,276.4,1008.5,0.7,Spring
cairo,2022-05-01,30.0,19.0,24.1,23.7,0.0,16.6,315.5,1013.7,12.5,Spring
cairo,2022-05-02,32.0,20.0,25.5,25.0,0.0,42.5,57.9,1009.8,59.0,Spring
cairo,2022-05-03,32.0,21.0,26.6,26.0,0.0,31.7,262.7,1006.7,10.9,Spring
cairo,2022-05-04,26.0,18.9,21.7,21.7,0.3,24.1,307.7,1014.2,58.1,Spring
cairo,2022-05-05,26.0,17.0,20.5,20.5,0.0,29.5,302.0,1016.4,23.8,Spring
cairo,2022-05-06,27.0,15.9,21.1,21.1,0.0,20.5,328.4,1015.0,4.0,Spring
cairo,2022-05-07,28.0,16.8,22.1,21.9,0.0,20.5,23.7,1014.8,33.2,Spring
cairo,2022-05-08,32.0,18.9,25.3,24.5,0.0,24.1,60.1,1014.2,25.3,Spring
cairo,2022-05-09,33.0,20.1,26.4,25.6,0.0,37.1,295.4,1010.7,1.2,Spring
cairo,2022-05-10,30.0,19.0,24.2,23.8,0.0,24.1,36.1,1014.4,1.3,Spring
cairo,2022-05-11,29.0,19.0,23.8,23.5,0.0,20.5,353.5,1016.4,59.3,Spring
cairo,2022-05-12,29.0,18.0,23.3,23.0,0.0,27.7,43.3,1018.3,17.1,Spring
cairo,2022-05-13,31.0,19.0,24.1,23.7,0.0,31.7,49.1,1015.1,39.4,Spring
cairo,2022-05-14,29.0,20.8,24.3,24.1,0.0,31.7,19.1,1012.6,35.1,Spring
cairo,2022-05-15,29.0,18.0,23.5,23.3,0.0,25.9,351.4,1016.5,22.4,Spring
cairo,2022-05-16,28.0,18.0,22.9,22.8,0.0,25.9,13.1,1017.6,62.0,Spring
cairo,2022-05-17,31.0,18.0,24.7,24.2,0.0,24.1,12.8,1015.4,5.4,Spring
cairo,2022-05-18,32.0,19.8,26.0,25.3,0.0,25.9,46.4,1013.6,0.0,Spring
cairo,2022-05-19,34.0,20.9,27.7,26.7,0.0,22.3,53.2,1013.1,0.0,Spring
cairo,2022-05-20,36.0,23.0,29.1,28.1,0.0,37.1,319.2,1011.0,6.2,Spring
cairo,2022-05-21,29.0,20.0,23.7,23.6,0.0,24.1,300.9,1012.5,36.1,Spring
cairo,2022-05-22,28.0,18.6,23.8,23.5,0.0,31.7,277.9,1012.5,15.4,Spring
cairo,2022-05-23,31.0,20.1,25.8,25.1,0.0,24.1,278.4,1012.1,0.0,Spring
cairo,2022-05-24,33.0,20.0,26.4,25.7,0.0,18.4,330.0,1012.5,0.0,Spring
cairo,2022-05-25,32.0,21.0,26.8,26.2,0.0,27.7,24.9,1014.5,0.0,Spring
cairo,2022-05-26,33.0,20.9,27.0,26.4,0.0,29.5,22.7,1014.6,0.0,Spring
cairo,2022-05-27,34.2,21.8,28.1,27.3,0.0,31.7,17.4,1012.0,0.0,Spring
cairo,2022-05-28,35.0,23.0,28.7,27.9,0.0,25.9,12.5,1010.1,0.0,Spring
cairo,2022-05-29,37.0,23.8,30.6,29.5,0.0,20.5,26.9,1010.7,0.0,Spring
cairo,2022-05-30,38.0,24.1,31.6,30.1,0.0,24.1,39.3,1011.0,0.0,Spring
cairo,2022-05-31,34.0,23.0,28.5,28.3,0.0,25.9,357.9,1011.5,0.0,Spring
cairo,2022-06-01,31.1,21.0,26.2,25.9,0.0,20.5,340.8,1010.0,0.9,Summer
cairo,2022-06-02,32.0,21.8,26.8,26.6,0.0,20.5,306.6,1008.5,9.6,Summer
cairo,2022-06-03,34.0,23.0,28.5,28.0,0.0,22.3,353.3,1009.8,0.1,Summer
cairo,2022-06-04,35.1,25.0,29.8,29.5,0.0,31.7,25.2,1010.0,0.0,Summer
cairo,2022-06-05,35.0,23.9,28.8,28.7,0.0,27.7,7.8,1010.1,0.1,Summer
cairo,2022-06-06,33.0,23.0,27.9,27.7,0.0,18.4,1.9,1009.7,11.4,Summer
cairo,2022-06-07,34.9,23.9,28.9,28.7,0.0,24.1,320.4,1008.4,7.6,Summer
cairo,2022-06-08,36.7,24.0,30.0,29.6,0.0,20.5,356.8,1009.7,0.0,Summer
cairo,2022-06-09,40.0,28.0,33.0,32.0,0.0,31.7,17.4,1008.7,0.0,Summer
cairo,2022-06-10,38.0,25.8,31.7,31.0,0.0,25.9,25.2,1010.4,0.1,Summer
cairo,2022-06-11,43.0,26.9,34.1,32.7,0.0,29.5,331.9,1008.6,1.7,Summer
cairo,2022-06-12,33.0,25.0,28.8,28.6,0.0,22.3,322.8,1008.4,10.2,Summer
cairo,2022-06-13,31.0,22.8,27.3,27.1,0.0,20.5,348.6,1008.8,26.6,Summer
cairo,2022-06-14,33.0,24.8,28.8,28.6,0.0,22.3,351.2,1009.9,12.1,Summer
cairo,2022-06-15,33.0,24.0,27.8,27.9,0.0,27.7,21.4,1011.8,13.3,Summer
cairo,2022-06-16,33.0,23.0,27.4,27.6,0.0,27.7,22.8,1010.9,38.1,Summer
cairo,2022-06-17,33.8,23.0,27.8,27.9,0.0,27.7,1.2,1009.9,24.5,Summer
cairo,2022-06-18,33.0,23.0,27.6,27.4,0.0,93.7,346.2,1009.2,23.1,Summer
cairo,2022-06-19,33.0,22.0,27.2,26.8,0.0,22.3,358.4,1010.9,14.8,Summer
cairo,2022-06-20,33.0,22.8,27.3,27.1,0.0,25.9,354.7,1012.0,8.8,Summer
cairo,2022-06-21,32.0,22.0,26.9,26.6,0.0,24.1,332.0,1010.2,0.3,Summer
cairo,2022-06-22,33.0,23.0,27.6,27.7,0.0,22.3,305.7,1007.6,20.5,Summer
cairo,2022-06-23,36.0,23.0,29.6,29.3,0.0,24.1,348.6,1008.6,12.0,Summer
cairo,2022-06-24,37.0,25.0,31.4,31.5,0.0,20.5,329.1,1008.2,0.0,Summer
cairo,2022-06-25,33.0,24.9,29.1,29.1,0.0,27.7,336.3,1008.5,14.1,Summer
cairo,2022-06-26,34.8,23.0,28.8,28.3,0.0,20.5,344.4,1010.4,10.0,Summer
cairo,2022-06-27,34.0,25.0,29.2,29.2,0.0,27.7,308.6,1009.7,0.0,Summer
cairo,2022-06-28,33.0,23.0,28.1,28.1,0.0,18.4,323.8,1007.7,8.4,Summer
cairo,2022-06-29,34.0,24.0,28.7,28.7,0.0,22.3,329.1,1007.7,16.5,Summer
cairo,2022-06-30,33.0,25.0,28.7,29.4,0.0,18.4,321.6,1007.3,41.6,Summer
cairo,2022-07-01,34.0,24.0,28.7,29.0,0.0,22.3,340.4,1007.9,34.2,Summer
cairo,2022-07-02,35.0,24.0,29.6,29.8,0.0,16.6,342.8,1007.9,3.3,Summer
cairo,2022-07-03,36.0,25.0,30.5,31.0,0.0,20.5,355.2,1006.3,4.3,Summer
cairo,2022-07-04,36.0,26.0,31.4,31.7,0.0,25.9,359.2,1006.0,5.9,Summer
cairo,2022-07-05,36.0,25.0,30.7,31.0,0.0,22.3,333.9,1007.7,0.0,Summer
cairo,2022-07-06,35.0,24.0,29.0,28.8,0.0,20.5,343.3,1007.5,0.0,Summer
cairo,2022-07-07,34.0,24.0,29.3,28.8,0.0,16.6,333.2,1008.1,0.0,Summer
cairo,2022-07-08,33.0,24.0,28.3,29.2,0.0,20.5,314.7,1007.9,26.0,Summer
cairo,2022-07-09,35.0,24.0,29.3,29.3,0.0,20.5,340.3,1007.1,14.4,Summer
cairo,2022-07-10,33.0,25.0,29.0,29.9,0.0,24.1,346.7,1005.9,26.6,Summer
cairo,2022-07-11,32.0,24.0,27.7,28.0,0.0,18.4,353.7,1008.7,26.5,Summer
cairo,2022-07-12,33.0,23.8,27.9,28.6,0.0,24.1,346.1,1010.8,24.4,Summer
cairo,2022-07-13,33.0,23.9,27.5,27.6,0.0,35.3,321.9,1010.0,18.2,Summer
cairo,2022-07-14,33.0,23.0,27.2,27.3,0.0,22.3,326.9,1008.7,29.0,Summer
cairo,2022-07-15,33.0,22.9,27.7,27.6,0.0,18.4,321.2,1007.9,10.2,Summer
cairo,2022-07-16,32.0,24.0,27.8,28.0,0.0,22.3,337.4,1008.2,6.7,Summer
cairo,2022-07-17,35.0,24.0,29.0,29.4,0.0,20.5,340.3,1007.5,20.6,Summer
cairo,2022-07-18,36.0,24.0,29.6,30.5,0.0,20.5,340.2,1006.1,17.1,Summer
cairo,2022-07-19,36.0,26.0,30.8,31.4,0.0,20.5,350.2,1006.6,0.0,Summer
cairo,2022-07-20,35.0,26.0,29.9,31.1,0.0,24.1,350.0,1008.4,5.8,Summer
cairo,2022-07-21,34.0,24.0,28.4,28.9,0.0,20.5,324.0,1008.2,19.5,Summer
cairo,2022-07-22,34.0,24.0,28.4,28.6,0.0,22.3,351.9,1008.8,14.9,Summer
cairo,2022-07-23,35.0,23.9,28.8,29.1,0.0,22.3,338.9,1008.7,5.2,Summer
cairo,2022-07-24,36.0,23.0,29.1,29.4,0.0,18.4,340.9,1006.3,6.2,Summer
cairo,2022-07-25,36.0,23.0,29.5,29.7,0.0,20.5,334.0,1004.8,8.6,Summer
cairo,2022-07-26,36.0,24.8,30.7,30.4,0.0,16.6,3.2,1004.8,0.0,Summer
cairo,2022-07-27,35.0,24.0,29.9,29.6,0.0,24.1,357.7,1005.1,4.0,Summer
cairo,2022-07-27,35.0,24.0,29.9,29.6,,24.1,357.7,1005.1,4.0,Summer
cairo,2022-07-28,37.0,25.8,31.0,30.8,,24.1,18.9,1006.3,0.0,Summer
cairo,2022-07-28,37.0,25.8,31.0,30.8,0.0,24.1,18.9,1006.3,0.0,Summer
cairo,2022-07-29,36.0,25.0,30.7,30.8,0.0,24.1,4.8,1007.9,0.2,Summer
cairo,2022-07-29,36.0,25.0,30.7,30.8,,24.1,4.8,1007.9,0.2,Summer
cairo,2022-07-30,35.1,24.9,30.2,30.0,0.0,22.3,2.3,1007.9,0.0,Summer
cairo,2022-07-30,35.1,24.9,30.2,30.0,,22.3,2.3,1007.9,0.0,Summer
cairo,2022-07-31,34.0,25.0,29.2,30.5,0.0,18.4,329.8,1005.7,17.2,Summer
cairo,2022-07-31,34.0,25.0,29.2,30.5,,18.4,329.8,1005.7,17.2,Summer
cairo,2022-08-01,35.8,25.0,29.9,30.9,,16.6,319.8,1005.1,20.9,Summer
cairo,2022-08-01,35.8,25.0,29.9,30.9,0.0,16.6,319.8,1005.1,20.9,Summer
cairo,2022-08-02,35.0,25.8,29.8,31.4,,22.3,302.9,1005.7,14.2,Summer
cairo,2022-08-02,35.0,25.8,29.8,31.4,0.0,22.3,302.9,1005.7,14.2,Summer
cairo,2022-08-03,35.0,25.0,29.5,29.8,,18.4,324.8,1007.0,0.7,Summer
cairo,2022-08-03,35.0,25.0,29.5,29.8,0.0,18.4,324.8,1007.0,0.7,Summer
cairo,2022-08-04,34.0,25.0,29.1,30.0,0.0,18.4,350.1,1007.7,5.8,Summer
cairo,2022-08-04,34.0,25.0,29.1,30.0,,18.4,350.1,1007.7,5.8,Summer
cairo,2022-08-05,35.0,24.9,29.0,29.8,0.0,18.4,348.2,1007.5,11.4,Summer
cairo,2022-08-05,35.0,24.9,29.0,29.8,,18.4,348.2,1007.5,11.4,Summer
cairo,2022-08-06,34.0,25.0,28.7,29.7,,22.3,353.4,1006.6,12.6,Summer
cairo,2022-08-06,34.0,25.0,28.7,29.7,0.0,22.3,353.4,1006.6,12.6,Summer
cairo,2022-08-07,33.0,24.9,29.0,29.8,0.0,16.6,341.4,1005.4,2.3,Summer
cairo,2022-08-07,33.0,24.9,29.0,29.8,,16.6,341.4,1005.4,2.3,Summer
cairo,2022-08-08,35.0,25.9,30.4,30.8,0.0,20.5,4.3,1007.2,4.6,Summer
cairo,2022-08-08,35.0,25.9,30.4,30.8,,20.5,4.3,1007.2,4.6,Summer
cairo,2022-08-09,35.0,26.0,30.7,31.8,,22.3,350.3,1007.9,0.0,Summer
cairo,2022-08-09,35.0,26.0,30.7,31.8,0.0,22.3,350.3,1007.9,0.0,Summer
cairo,2022-08-10,34.0,25.9,29.8,31.2,0.0,16.6,10.1,1007.8,13.2,Summer
cairo,2022-08-10,34.0,25.9,29.8,31.2,,16.6,10.1,1007.8,13.2,Summer
cairo,2022-08-11,34.0,26.0,29.8,30.7,,20.5,346.5,1007.5,16.3,Summer
cairo,2022-08-11,34.0,26.0,29.8,30.7,0.0,20.5,346.5,1007.5,16.3,Summer
cairo,2022-08-12,33.0,25.8,28.9,29.4,0.0,22.3,5.3,1008.3,4.0,Summer
cairo,2022-08-12,33.0,25.8,28.9,29.4,,22.3,5.3,1008.3,4.0,Summer
cairo,2022-08-13,34.0,25.0,29.1,29.3,0.0,20.5,325.1,1008.2,11.4,Summer
cairo,2022-08-13,34.0,25.0,29.1,29.3,,20.5,325.1,1008.2,11.4,Summer
cairo,2022-08-14,34.0,25.0,29.2,29.7,,20.5,349.2,1007.6,6.0,Summer
cairo,2022-08-14,34.0,25.0,29.2,29.7,0.0,20.5,349.2,1007.6,6.0,Summer
cairo,2022-08-15,33.1,25.0,28.8,29.8,0.0,20.5,12.7,1008.6,38.0,Summer
cairo,2022-08-15,33.1,25.0,28.8,29.8,,20.5,12.7,1008.6,38.0,Summer
cairo,2022-08-16,33.0,25.0,28.9,29.7,,24.1,20.6,1009.4,6.0,Summer
cairo,2022-08-16,33.0,25.0,28.9,29.7,0.0,24.1,20.6,1009.4,6.0,Summer
cairo,2022-08-17,32.0,24.8,28.2,28.7,,22.3,4.4,1008.1,2.4,Summer
cairo,2022-08-17,32.0,24.8,28.2,28.7,0.0,22.3,4.4,1008.1,2.4,Summer
cairo,2022-08-18,35.0,24.0,29.0,29.7,0.0,18.4,341.3,1006.2,8.1,Summer
cairo,2022-08-18,35.0,24.0,29.0,29.7,,18.4,341.3,1006.2,8.1,Summer
cairo,2022-08-19,36.0,25.0,30.0,31.1,,18.4,313.0,1006.0,6.1,Summer
cairo,2022-08-19,36.0,25.0,30.0,31.1,0.0,18.4,313.0,1006.0,6.1,Summer
cairo,2022-08-20,36.1,26.0,30.8,32.9,,18.4,299.9,1006.6,9.9,Summer
cairo,2022-08-20,36.1,26.0,30.8,32.9,0.0,18.4,299.9,1006.6,9.9,Summer
cairo,2022-08-21,36.0,27.0,31.6,32.1,,18.4,314.3,1005.8,0.0,Summer
cairo,2022-08-21,36.0,27.0,31.6,32.1,0.0,18.4,314.3,1005.8,0.0,Summer
cairo,2022-08-22,36.0,25.9,30.9,32.2,,20.5,356.4,1007.5,0.1,Summer
cairo,2022-08-22,36.0,25.9,30.9,32.2,0.0,20.5,356.4,1007.5,0.1,Summer
cairo,2022-08-23,38.0,27.0,32.2,33.5,0.0,25.9,34.9,1008.9,0.3,Summer
cairo,2022-08-23,38.0,27.0,32.2,33.5,,25.9,34.9,1008.9,0.3,Summer
cairo,2022-08-24,40.0,27.0,32.5,32.9,,27.7,40.6,1007.4,0.0,Summer
cairo,2022-08-24,40.0,27.0,32.5,32.9,0.0,27.7,40.6,1007.4,0.0,Summer
cairo,2022-08-25,34.0,26.0,29.2,31.3,,27.7,6.1,1008.3,40.5,Summer
cairo,2022-08-25,34.0,26.0,29.2,31.3,0.0,27.7,6.1,1008.3,40.5,Summer
cairo,2022-08-26,33.0,25.0,28.4,29.2,,75.2,9.8,1008.7,29.4,Summer
cairo,2022-08-26,33.0,25.0,28.4,29.2,0.0,75.2,9.8,1008.7,29.4,Summer
cairo,2022-08-27,34.0,24.0,28.5,29.3,,33.5,25.5,1009.1,0.1,Summer
cairo,2022-08-27,34.0,24.0,28.5,29.3,0.0,33.5,25.5,1009.1,0.1,Summer
cairo,2022-08-28,33.1,25.0,28.7,30.2,0.0,29.5,20.7,1009.4,23.7,Summer
cairo,2022-08-28,33.1,25.0,28.7,30.2,,29.5,20.7,1009.4,23.7,Summer
cairo,2022-08-29,33.1,25.1,28.8,30.5,,24.1,13.4,1010.8,27.5,Summer
cairo,2022-08-29,33.1,25.1,28.8,30.5,0.0,24.1,13.4,1010.8,27.5,Summer
cairo,2022-08-30,34.0,25.8,28.9,30.6,,24.1,10.4,1011.4,20.4,Summer
cairo,2022-08-30,34.0,25.8,28.9,30.6,0.0,24.1,10.4,1011.4,20.4,Summer
cairo,2022-08-31,33.0,25.0,28.5,29.9,0.0,24.1,6.3,1010.4,21.1,Summer
cairo,2022-08-31,33.0,25.0,28.5,29.9,,24.1,6.3,1010.4,21.1,Summer
cairo,2022-09-01,33.0,24.9,28.4,29.2,,24.1,10.6,1009.5,23.0,Fall
cairo,2022-09-01,33.0,24.9,28.4,29.2,0.0,24.1,10.6,1009.5,23.0,Fall
cairo,2022-09-02,33.0,24.9,28.3,29.1,0.0,27.7,5.7,1010.8,19.3,Fall
cairo,2022-09-02,33.0,24.9,28.3,29.1,,27.7,5.7,1010.8,19.3,Fall
cairo,2022-09-03,33.0,25.0,28.4,29.2,0.0,25.9,14.3,1012.3,12.2,Fall
cairo,2022-09-03,33.0,25.0,28.4,29.2,,25.9,14.3,1012.3,12.2,Fall
cairo,2022-09-04,33.8,24.9,28.6,29.4,0.0,24.1,13.7,1012.2,11.0,Fall
cairo,2022-09-04,33.8,24.9,28.6,29.4,,24.1,13.7,1012.2,11.0,Fall
cairo,2022-09-05,34.0,25.0,28.6,29.3,0.0,20.5,331.1,1011.0,22.8,Fall
cairo,2022-09-05,34.0,25.0,28.6,29.3,,20.5,331.1,1011.0,22.8,Fall
cairo,2022-09-06,33.0,25.0,28.2,28.7,0.0,20.5,314.9,1009.8,42.6,Fall
cairo,2022-09-06,33.0,25.0,28.2,28.7,,20.5,314.9,1009.8,42.6,Fall
cairo,2022-09-07,33.0,25.0,28.2,29.0,,25.9,337.5,1009.4,31.3,Fall
cairo,2022-09-07,33.0,25.0,28.2,29.0,0.0,25.9,337.5,1009.4,31.3,Fall
cairo,2022-09-08,33.0,24.9,28.5,29.6,,27.7,11.4,1010.7,40.1,Fall
cairo,2022-09-08,33.0,24.9,28.5,29.6,0.0,27.7,11.4,1010.7,40.1,Fall
cairo,2022-09-09,34.0,25.0,28.8,29.3,,29.5,14.1,1012.3,25.3,Fall
cairo,2022-09-09,34.0,25.0,28.8,29.3,0.0,29.5,14.1,1012.3,25.3,Fall
cairo,2022-09-10,33.0,24.0,28.0,28.3,0.0,24.1,2.3,1012.5,14.2,Fall
cairo,2022-09-10,33.0,24.0,28.0,28.3,,24.1,2.3,1012.5,14.2,Fall
cairo,2022-09-11,34.0,24.0,28.3,28.4,0.0,20.5,358.5,1010.6,14.0,Fall
cairo,2022-09-11,34.0,24.0,28.3,28.4,,20.5,358.5,1010.6,14.0,Fall
cairo,2022-09-12,34.0,24.9,29.0,30.0,0.0,16.6,336.5,1007.9,16.9,Fall
cairo,2022-09-12,34.0,24.9,29.0,30.0,,16.6,336.5,1007.9,16.9,Fall
cairo,2022-09-13,33.0,25.0,28.6,29.4,,18.4,327.8,1008.0,35.7,Fall
cairo,2022-09-13,33.0,25.0,28.6,29.4,0.0,18.4,327.8,1008.0,35.7,Fall
cairo,2022-09-14,31.0,24.0,27.4,27.1,0.0,24.1,330.1,1012.5,0.4,Fall
cairo,2022-09-14,31.0,24.0,27.4,27.1,,24.1,330.1,1012.5,0.4,Fall
cairo,2022-09-15,30.0,23.0,26.4,26.2,,20.5,3.9,1013.8,6.1,Fall
cairo,2022-09-15,30.0,23.0,26.4,26.2,0.0,20.5,3.9,1013.8,6.1,Fall
cairo,2022-09-16,31.0,22.0,26.4,26.2,,24.1,4.8,1011.5,2.0,Fall
cairo,2022-09-16,31.0,22.0,26.4,26.2,0.0,24.1,4.8,1011.5,2.0,Fall
cairo,2022-09-17,32.0,23.8,27.4,27.7,,29.5,1.8,1009.3,38.4,Fall
cairo,2022-09-17,32.0,23.8,27.4,27.7,0.0,29.5,1.8,1009.3,38.4,Fall
cairo,2022-09-18,32.0,24.0,27.9,27.7,0.0,16.6,344.3,1010.1,11.0,Fall
cairo,2022-09-18,32.0,24.0,27.9,27.7,,16.6,344.3,1010.1,11.0,Fall
cairo,2022-09-19,32.0,24.0,27.4,27.7,,16.6,339.8,1011.5,27.1,Fall
cairo,2022-09-19,32.0,24.0,27.4,27.7,0.0,16.6,339.8,1011.5,27.1,Fall
cairo,2022-09-20,32.0,24.0,27.6,27.6,,24.1,334.1,1010.3,25.6,Fall
cairo,2022-09-20,32.0,24.0,27.6,27.6,0.0,24.1,334.1,1010.3,25.6,Fall
cairo,2022-09-21,32.0,24.0,27.2,26.9,,18.4,322.0,1010.6,11.1,Fall
cairo,2022-09-21,32.0,24.0,27.2,26.9,0.0,18.4,322.0,1010.6,11.1,Fall
cairo,2022-09-22,33.8,23.0,28.5,28.1,0.0,20.5,26.9,1009.9,5.0,Fall
cairo,2022-09-22,33.8,23.0,28.5,28.1,,20.5,26.9,1009.9,5.0,Fall
cairo,2022-09-23,34.0,24.0,27.9,28.5,,24.1,42.2,1011.4,0.0,Fall
cairo,2022-09-23,34.0,24.0,27.9,28.5,0.0,24.1,42.2,1011.4,0.0,Fall
cairo,2022-09-24,35.0,24.0,28.5,29.0,,29.5,45.1,1013.1,5.1,Fall
cairo,2022-09-24,35.0,24.0,28.5,29.0,0.0,29.5,45.1,1013.1,5.1,Fall
cairo,2022-09-25,35.0,24.0,28.9,29.4,,29.5,51.9,1013.3,5.1,Fall
cairo,2022-09-25,35.0,24.0,28.9,29.4,0.0,29.5,51.9,1013.3,5.1,Fall
cairo,2022-09-26,35.8,24.0,28.9,29.4,,27.7,46.0,1013.2,3.0,Fall
cairo,2022-09-26,35.8,24.0,28.9,29.4,0.0,27.7,46.0,1013.2,3.0,Fall
cairo,2022-09-27,36.0,24.0,29.2,29.5,,22.3,43.6,1012.8,0.0,Fall
cairo,2022-09-27,36.0,24.0,29.2,29.5,0.0,22.3,43.6,1012.8,0.0,Fall
cairo,2022-09-28,35.1,24.9,29.7,29.3,,22.3,49.5,1012.9,0.0,Fall
cairo,2022-09-28,35.1,24.9,29.7,29.3,0.0,22.3,49.5,1012.9,0.0,Fall
cairo,2022-09-29,37.0,25.0,30.7,30.1,,24.1,57.0,1012.7,0.0,Fall
cairo,2022-09-29,37.0,25.0,30.7,30.1,0.0,24.1,57.0,1012.7,0.0,Fall
cairo,2022-09-30,37.1,26.0,30.7,31.1,,29.5,48.2,1014.5,0.0,Fall
cairo,2022-09-30,37.1,26.0,30.7,31.1,0.0,29.5,48.2,1014.5,0.0,Fall
cairo,2022-10-01,37.0,25.8,30.3,30.9,,22.3,25.1,1016.1,0.0,Fall
cairo,2022-10-01,37.0,25.8,30.3,30.9,0.0,22.3,25.1,1016.1,0.0,Fall
cairo,2022-10-02,35.8,24.0,29.3,29.7,,18.4,352.3,1011.5,15.8,Fall
cairo,2022-10-03,32.0,24.8,27.6,28.0,,22.3,294.6,1008.6,14.7,Fall
cairo,2022-10-04,31.0,22.9,26.4,26.3,,20.5,329.1,1010.7,6.0,Fall
cairo,2022-10-05,31.0,22.9,26.4,26.5,,25.9,22.5,1014.8,19.3,Fall
cairo,2022-10-06,29.0,22.0,25.1,25.1,,20.5,351.4,1015.6,23.8,Fall
cairo,2022-10-07,27.8,21.0,24.0,23.9,,18.4,345.2,1014.6,17.4,Fall
